0.02, 0.0118168, 0.0115882,
0.023, 0.0123322, 0.0083934,
0.02, 0.012488, 0.0088336,
0.021, 0.0140609, 0.0172869,
0.031, 0.0130356, 0.0087414,
0.021, 0.0141118, 0.0097682,
0.023, 0.0128819, 0.0094152,
0.022, 0.0120665, 0.0084894,
0.02, 0.0119491, 0.008616,
0.02, 0.0132204, 0.0081683,
0.021, 0.0133636, 0.0132065,
0.026, 0.0123032, 0.0091382,
0.021, 0.0122409, 0.0084796,
0.02, 0.0117967, 0.0083976,
0.02, 0.012261, 0.0081875,
0.02, 0.0121073, 0.0093267,
0.021, 0.0135574, 0.0098889,
0.023, 0.0117339, 0.0083931,
0.02, 0.0121254, 0.0086083,
0.02, 0.0117595, 0.0077472,
0.019, 0.0121374, 0.00757,
0.019, 0.0122915, 0.0085301,
0.02, 0.0130395, 0.0115225,
0.024, 0.0121392, 0.0117168,
0.023, 0.0130483, 0.0090763,
0.022, 0.0153321, 0.0117282,
0.027, 0.0120416, 0.0131763,
0.025, 0.0142241, 0.0110376,
0.025, 0.0126022, 0.0100034,
0.022, 0.0132322, 0.0094352,
0.022, 0.0122688, 0.0086103,
0.02, 0.0121648, 0.0094831,
0.021, 0.0123358, 0.008538,
0.02, 0.0122194, 0.0087771,
0.021, 0.0121059, 0.0082739,
0.02, 0.0122921, 0.008422,
0.02, 0.0118343, 0.0078814,
0.019, 0.0117821, 0.0076884,
0.019, 0.01271, 0.0097703,
0.022, 0.0122527, 0.0082066,
0.02, 0.0119787, 0.0081007,
0.02, 0.012132, 0.0078248,
0.019, 0.0120231, 0.0080396,
0.02, 0.0129101, 0.0091125,
0.022, 0.0122581, 0.0080923,
0.02, 0.0121527, 0.0081971,
0.02, 0.012688, 0.0091882,
0.021, 0.0133527, 0.0076918,
0.021, 0.0120947, 0.0082759,
0.02, 0.011719, 0.0077305,
0.019, 0.0118801, 0.0077896,
0.019, 0.0121022, 0.0077597,
0.019, 0.0123734, 0.0087323,
0.021, 0.0127331, 0.008889,
0.021, 0.0134054, 0.0098486,
0.023, 0.0133912, 0.0090283,
0.022, 0.0126456, 0.0133829,
0.026, 0.0124416, 0.0082297,
0.02, 0.0131864, 0.0097021,
0.022, 0.0117974, 0.0081143,
0.019, 0.0128768, 0.0090242,
0.021, 0.0123811, 0.0086978,
0.021, 0.0127378, 0.008047,
0.02, 0.0126157, 0.0079786,
0.02, 0.0118784, 0.0081999,
0.02, 0.0118465, 0.0080925,
0.019, 0.0125957, 0.0075742,
0.02, 0.0128465, 0.0094817,
0.022, 0.0119598, 0.0082603,
0.02, 0.0122968, 0.0082834,
0.02, 0.0117603, 0.0078102,
0.019, 0.0123427, 0.0150806,
0.027, 0.0125793, 0.010377,
0.022, 0.0122533, 0.008372,
0.02, 0.0119411, 0.0121203,
0.024, 0.0130465, 0.0093646,
0.022, 0.0123118, 0.0109055,
0.023, 0.0119882, 0.0079765,
0.019, 0.0126703, 0.0091522,
0.021, 0.0120777, 0.0084082,
0.02, 0.0120112, 0.0081221,
0.02, 0.0128738, 0.0079001,
0.02, 0.01207, 0.0086782,
0.02, 0.0117627, 0.007949,
0.019, 0.0119336, 0.0077231,
0.019, 0.0118805, 0.0078035,
0.019, 0.0118805, 0.0077398,
0.019, 0.0118187, 0.0081382,
0.019, 0.0120376, 0.0078486,
0.019, 0.0122503, 0.0085977,
0.02, 0.0122529, 0.0096347,
0.021, 0.0134497, 0.0081268,
0.021, 0.0126244, 0.0105499,
0.023, 0.0118003, 0.0078792,
0.019, 0.0117836, 0.007717,
0.019, 0.0122565, 0.0088632,
0.021, 0.0118358, 0.0079772,
0.019, 0.0120991, 0.0079992,
0.02, 0.0133077, 0.0094908,
0.022, 0.0119847, 0.0081386,
