0.01, 0.0055133, 0.0029932,
0.008, 0.0056281, 0.0031644,
0.008, 0.0069009, 0.003511,
0.01, 0.0055403, 0.0034795,
0.009, 0.005386, 0.0030448,
0.008, 0.0058935, 0.0031203,
0.009, 0.0057613, 0.0036342,
0.009, 0.0058875, 0.0030864,
0.009, 0.0057494, 0.0029751,
0.008, 0.0060607, 0.0040725,
0.01, 0.0055223, 0.0033168,
0.008, 0.0057534, 0.0037178,
0.009, 0.0061499, 0.0057373,
0.011, 0.0055572, 0.0029848,
0.008, 0.0057929, 0.0057891,
0.011, 0.0057801, 0.0034635,
0.009, 0.0055865, 0.0028896,
0.008, 0.0062932, 0.0036654,
0.009, 0.0054218, 0.0032259,
0.008, 0.0070074, 0.0047518,
0.011, 0.0063443, 0.0049015,
0.011, 0.0065481, 0.0039425,
0.01, 0.0062871, 0.0046241,
0.01, 0.00559, 0.0034184,
0.009, 0.0055412, 0.0030493,
0.008, 0.0059969, 0.003236,
0.009, 0.0056052, 0.0036534,
0.009, 0.0062253, 0.0030984,
0.009, 0.0054155, 0.0036447,
0.009, 0.0060212, 0.0035806,
0.009, 0.0054746, 0.0030521,
0.008, 0.0056842, 0.003847,
0.009, 0.0059609, 0.0029454,
0.008, 0.0057487, 0.0031914,
0.008, 0.006585, 0.0029746,
0.009, 0.0055567, 0.0032681,
0.008, 0.0056212, 0.0032182,
0.008, 0.0055334, 0.0030168,
0.008, 0.0074341, 0.0066376,
0.014, 0.0065848, 0.0056733,
0.012, 0.0079497, 0.0063708,
0.014, 0.0072951, 0.0053518,
0.012, 0.0066675, 0.0047861,
0.011, 0.0066099, 0.0055136,
0.012, 0.0065524, 0.0056264,
0.012, 0.0065118, 0.0042743,
0.01, 0.0056456, 0.0038852,
0.009, 0.0063826, 0.0035431,
0.009, 0.0062865, 0.0040344,
0.01, 0.006397, 0.0048941,
0.011, 0.0063009, 0.0042227,
0.01, 0.0066074, 0.0039641,
0.01, 0.006397, 0.0051351,
0.011, 0.0058766, 0.0046009,
0.01, 0.0059332, 0.005281,
0.011, 0.0064461, 0.0029488,
0.009, 0.0060333, 0.0046223,
0.01, 0.006057, 0.0038335,
0.009, 0.0054847, 0.0032406,
0.008, 0.0058251, 0.0049525,
0.01, 0.0072073, 0.0029834,
0.01, 0.0070516, 0.0046376,
0.011, 0.0058407, 0.0057022,
0.011, 0.0063637, 0.0031061,
0.009, 0.0054763, 0.0033231,
0.008, 0.0061216, 0.0037455,
0.009, 0.0055031, 0.0032892,
0.008, 0.0057814, 0.0033664,
0.009, 0.0064203, 0.0029072,
0.009, 0.005591, 0.0035766,
0.009, 0.0079956, 0.0038817,
0.011, 0.0056324, 0.0032511,
0.008, 0.00601, 0.0041289,
0.01, 0.0061978, 0.0034713,
0.009, 0.005731, 0.003544,
0.009, 0.0063899, 0.0067245,
0.013, 0.0072498, 0.0040111,
0.011, 0.0062925, 0.0037656,
0.01, 0.0064226, 0.0036575,
0.01, 0.0064578, 0.0041799,
0.01, 0.0061223, 0.0040829,
0.01, 0.0054608, 0.0036848,
0.009, 0.0064473, 0.0048726,
0.011, 0.006365, 0.0038055,
0.01, 0.0057722, 0.0033072,
0.009, 0.0057063, 0.0042582,
0.01, 0.0054507, 0.0028934,
0.008, 0.0056743, 0.0075211,
0.013, 0.0066541, 0.0033723,
0.01, 0.0054797, 0.0035697,
0.009, 0.0055701, 0.0040645,
0.009, 0.0055932, 0.0032455,
0.008, 0.0055236, 0.0032421,
0.008, 0.0067141, 0.002774,
0.009, 0.005545, 0.0035595,
0.009, 0.005564, 0.002732,
0.008, 0.005648, 0.0032222,
0.008, 0.0062287, 0.0027763,
0.009, 0.0057132, 0.0034437,
0.009, 0.0063546, 0.0064881,
