0.029, 0.0159177, 0.0128906,
0.028, 0.0164399, 0.0151043,
0.031, 0.0162333, 0.0167947,
0.033, 0.0169638, 0.0135712,
0.03, 0.0159195, 0.0141141,
0.03, 0.0165683, 0.0136719,
0.03, 0.01619, 0.0133954,
0.029, 0.0164573, 0.0135651,
0.03, 0.0162162, 0.0192427,
0.035, 0.0161044, 0.015278,
0.031, 0.0163619, 0.0162647,
0.032, 0.0168106, 0.0158031,
0.032, 0.0163236, 0.0153911,
0.031, 0.0168039, 0.0149879,
0.031, 0.0169177, 0.0172507,
0.034, 0.0189733, 0.0170527,
0.036, 0.0167176, 0.0156404,
0.032, 0.0163377, 0.0137497,
0.03, 0.0165685, 0.013265,
0.029, 0.0164225, 0.016817,
0.033, 0.0163779, 0.0138427,
0.03, 0.0171451, 0.0127108,
0.029, 0.017366, 0.0146452,
0.032, 0.016702, 0.0140659,
0.03, 0.0160004, 0.0132055,
0.029, 0.0164327, 0.0135185,
0.029, 0.0171294, 0.015333,
0.032, 0.0165804, 0.0138182,
0.03, 0.0167265, 0.0144792,
0.031, 0.0167337, 0.0140388,
0.03, 0.0167364, 0.0155598,
0.032, 0.0167875, 0.0138167,
0.03, 0.016748, 0.016974,
0.033, 0.0162338, 0.0174952,
0.033, 0.0166796, 0.0154353,
0.032, 0.0166303, 0.0155828,
0.032, 0.0160803, 0.014149,
0.03, 0.0162404, 0.0133127,
0.029, 0.0164408, 0.0167609,
0.033, 0.0162247, 0.0130895,
0.029, 0.0162416, 0.0139928,
0.03, 0.0175478, 0.0148401,
0.032, 0.0174853, 0.0142797,
0.031, 0.0160505, 0.0140176,
0.03, 0.0164016, 0.0142587,
0.03, 0.0162757, 0.0142653,
0.03, 0.0165538, 0.0151905,
0.031, 0.0166026, 0.0144377,
0.031, 0.0160448, 0.0136901,
0.029, 0.0165466, 0.014295,
0.03, 0.0159793, 0.0136691,
0.029, 0.0163889, 0.015879,
0.032, 0.0163162, 0.0136482,
0.029, 0.0160295, 0.0136149,
0.029, 0.0162617, 0.0147452,
0.031, 0.0161306, 0.013561,
0.029, 0.0162112, 0.0168393,
0.033, 0.0164998, 0.0133147,
0.029, 0.0167798, 0.0136492,
0.03, 0.0180487, 0.0143664,
0.032, 0.0177125, 0.0146063,
0.032, 0.0161963, 0.0144642,
0.03, 0.0166368, 0.013709,
0.03, 0.0164371, 0.0140512,
0.03, 0.0165885, 0.013681,
0.03, 0.0163425, 0.0132453,
0.029, 0.0175964, 0.0136346,
0.031, 0.0171305, 0.0160869,
0.033, 0.0162944, 0.0147445,
0.031, 0.0166047, 0.0136586,
0.03, 0.016649, 0.0160277,
0.032, 0.016456, 0.014311,
0.03, 0.0173352, 0.0128588,
0.03, 0.0165069, 0.0130279,
0.029, 0.0167658, 0.0167982,
0.033, 0.016522, 0.0156976,
0.032, 0.0181632, 0.0154088,
0.033, 0.017036, 0.015061,
0.032, 0.0164727, 0.0138788,
0.03, 0.0167377, 0.0147722,
0.031, 0.0175323, 0.0167159,
0.034, 0.0166363, 0.013526,
0.03, 0.0164989, 0.0133388,
0.029, 0.0160554, 0.015488,
0.031, 0.0173475, 0.0166265,
0.034, 0.0164681, 0.0142169,
0.03, 0.0162007, 0.0143571,
0.03, 0.016531, 0.0158387,
0.032, 0.0158817, 0.0144972,
0.03, 0.0156436, 0.0136398,
0.029, 0.0161058, 0.0132342,
0.029, 0.0158304, 0.0135849,
0.029, 0.0166418, 0.0153007,
0.031, 0.0158682, 0.0141815,
0.03, 0.0166371, 0.0143544,
0.031, 0.016878, 0.0168276,
0.033, 0.0160632, 0.0165124,
0.032, 0.015986, 0.0133326,
0.029, 0.0160091, 0.0131001,
0.029, 0.0156114, 0.0140344,
