0.015, 0.0105775, 0.0056205,
0.016, 0.0104645, 0.0050804,
0.015, 0.0105983, 0.0054557,
0.016, 0.010678, 0.0054969,
0.016, 0.0103176, 0.005125,
0.015, 0.0104941, 0.0050881,
0.015, 0.0113331, 0.0061442,
0.017, 0.0106292, 0.0060967,
0.016, 0.0105517, 0.0063143,
0.016, 0.0104865, 0.0054974,
0.016, 0.0104649, 0.0059175,
0.016, 0.0110841, 0.0066198,
0.017, 0.0101477, 0.0047406,
0.015, 0.0106764, 0.0069519,
0.017, 0.0106703, 0.0053767,
0.016, 0.0112051, 0.0051124,
0.017, 0.011955, 0.0076298,
0.019, 0.0103034, 0.0047061,
0.015, 0.0104972, 0.0046941,
0.015, 0.0119007, 0.0064369,
0.018, 0.0105984, 0.0064208,
0.017, 0.0102546, 0.0047358,
0.015, 0.0103612, 0.0074737,
0.017, 0.0101977, 0.0047103,
0.014, 0.0103027, 0.0047917,
0.015, 0.0102996, 0.0048438,
0.015, 0.010578, 0.0084158,
0.019, 0.0103116, 0.0048515,
0.016, 0.0133939, 0.0056728,
0.02, 0.0122079, 0.006601,
0.019, 0.010932, 0.0065834,
0.017, 0.0104483, 0.0078371,
0.018, 0.0126879, 0.0067404,
0.019, 0.0115031, 0.0065565,
0.018, 0.0115568, 0.0053807,
0.016, 0.0118899, 0.006858,
0.018, 0.0113727, 0.0063297,
0.017, 0.0114687, 0.0057309,
0.017, 0.0107657, 0.0064923,
0.017, 0.0105691, 0.0068094,
0.017, 0.0120438, 0.0073732,
0.019, 0.0131596, 0.0061751,
0.019, 0.0118029, 0.0051357,
0.016, 0.0138449, 0.0074163,
0.021, 0.0120452, 0.0053952,
0.017, 0.0116116, 0.0060393,
0.017, 0.0108397, 0.0061635,
0.017, 0.0109438, 0.0066085,
0.017, 0.010895, 0.006545,
0.017, 0.0107643, 0.0060207,
0.016, 0.0106276, 0.0053729,
0.016, 0.010397, 0.0070802,
0.017, 0.010598, 0.0058224,
0.016, 0.0102495, 0.0057785,
0.016, 0.0109188, 0.007017,
0.017, 0.0113829, 0.0068618,
0.018, 0.0121208, 0.0057707,
0.018, 0.0119983, 0.0053348,
0.017, 0.0115437, 0.0054712,
0.017, 0.0099331, 0.0049227,
0.014, 0.0099994, 0.0055029,
0.015, 0.0103235, 0.0053449,
0.015, 0.0103015, 0.0063604,
0.016, 0.0103353, 0.0061281,
0.016, 0.0103078, 0.006308,
0.016, 0.0102623, 0.0058028,
0.016, 0.0104471, 0.0059784,
0.023, 0.0181531, 0.008759,
0.026, 0.0175372, 0.0097037,
0.027, 0.0130171, 0.0075123,
0.02, 0.0136037, 0.0106373,
0.024, 0.0128484, 0.0070688,
0.019, 0.0169133, 0.0087111,
0.025, 0.0141918, 0.0090226,
0.023, 0.0119947, 0.0092473,
0.021, 0.011423, 0.0055877,
0.017, 0.0172831, 0.0093049,
0.026, 0.0137454, 0.0074503,
0.021, 0.0116182, 0.0073353,
0.018, 0.0104634, 0.0065697,
0.017, 0.0114518, 0.0068965,
0.018, 0.0158441, 0.0098825,
0.025, 0.0113828, 0.0063218,
0.017, 0.01493, 0.0067456,
0.021, 0.0172437, 0.0098895,
0.027, 0.0199406, 0.0078255,
0.027, 0.0131935, 0.0055166,
0.018, 0.0133217, 0.0054919,
0.018, 0.01397, 0.0050131,
0.019, 0.0118007, 0.0056437,
0.017, 0.014554, 0.0058046,
0.02, 0.010654, 0.0071416,
0.017, 0.0102906, 0.0064153,
0.016, 0.0099175, 0.0078094,
0.017, 0.0114942, 0.0070755,
0.018, 0.0151879, 0.0071412,
0.022, 0.0135003, 0.0057151,
0.019, 0.010681, 0.0112749,
0.021, 0.0104364, 0.0073963,
0.017, 0.0102379, 0.0068896,
