0.003, 0.0015395, 0.0007606,
0.002, 0.0017481, 0.0009599,
0.002, 0.0017884, 0.0006147,
0.002, 0.0016762, 0.000934,
0.002, 0.0015627, 0.0006712,
0.002, 0.0021571, 0.0008874,
0.003, 0.0015428, 0.0006603,
0.002, 0.0016058, 0.000543,
0.002, 0.0017748, 0.0006279,
0.002, 0.0018913, 0.000707,
0.002, 0.0019455, 0.0006277,
0.002, 0.0014813, 0.0005629,
0.002, 0.0020078, 0.0006416,
0.002, 0.0017352, 0.0007898,
0.002, 0.0018673, 0.0008479,
0.002, 0.0017192, 0.0006213,
0.002, 0.0024171, 0.000801,
0.003, 0.0018712, 0.0005286,
0.002, 0.002166, 0.0008617,
0.003, 0.0033829, 0.0013861,
0.004, 0.0018999, 0.0005982,
0.002, 0.0021566, 0.0010764,
0.003, 0.0022032, 0.0007741,
0.003, 0.002345, 0.0013509,
0.003, 0.0019639, 0.0007248,
0.002, 0.0022858, 0.0009116,
0.003, 0.0023518, 0.0010818,
0.003, 0.0017459, 0.0005133,
0.002, 0.0025479, 0.000927,
0.003, 0.002252, 0.0011073,
0.003, 0.0018186, 0.000662,
0.002, 0.0023018, 0.0007662,
0.003, 0.0019144, 0.0005908,
0.002, 0.0018362, 0.0007481,
0.002, 0.0024573, 0.0010846,
0.003, 0.0019153, 0.0011215,
0.003, 0.0016691, 0.0011382,
0.002, 0.0017175, 0.0005373,
0.002, 0.0019278, 0.0008058,
0.002, 0.0017413, 0.0007326,
0.002, 0.0020363, 0.0005269,
0.002, 0.0020291, 0.0010904,
0.003, 0.0017359, 0.00095,
0.002, 0.0017586, 0.0005913,
0.002, 0.0019944, 0.0008553,
0.002, 0.0016978, 0.0007424,
0.002, 0.0019613, 0.0009074,
0.002, 0.0017567, 0.0008514,
0.002, 0.0019673, 0.000906,
0.002, 0.0018038, 0.0009184,
0.002, 0.0018963, 0.000687,
0.002, 0.0018773, 0.0007971,
0.002, 0.0024345, 0.0012762,
0.003, 0.0019578, 0.0011159,
0.003, 0.0016647, 0.0005308,
0.002, 0.0018939, 0.0007514,
0.002, 0.0017816, 0.0009805,
0.002, 0.0017229, 0.0004031,
0.002, 0.0021721, 0.0010099,
0.003, 0.0019693, 0.0011292,
0.003, 0.0018843, 0.0005493,
0.002, 0.0018813, 0.0006592,
0.002, 0.0023546, 0.000972,
0.003, 0.0018172, 0.0006539,
0.002, 0.002152, 0.0006543,
0.002, 0.0020634, 0.0011109,
0.003, 0.001872, 0.000473,
0.002, 0.0019049, 0.0010942,
0.003, 0.0021932, 0.0008681,
0.003, 0.0018304, 0.0006419,
0.002, 0.0021832, 0.0008506,
0.003, 0.0019291, 0.0008226,
0.002, 0.0018878, 0.0006208,
0.002, 0.0018509, 0.0008638,
0.002, 0.0019905, 0.0006807,
0.002, 0.002141, 0.0007944,
0.002, 0.0019258, 0.0007344,
0.002, 0.0019275, 0.000553,
0.002, 0.0019968, 0.0007527,
0.002, 0.0018239, 0.0008397,
0.002, 0.0019608, 0.0006769,
0.002, 0.003236, 0.0006358,
0.003, 0.0017961, 0.000745,
0.002, 0.0016798, 0.0012644,
0.003, 0.0016071, 0.0010056,
0.002, 0.0017927, 0.0004988,
0.002, 0.0017708, 0.0006187,
0.002, 0.0014271, 0.0004268,
0.001, 0.0020511, 0.0009748,
0.003, 0.0016765, 0.0009813,
0.002, 0.001821, 0.0007329,
0.002, 0.0018823, 0.0006562,
0.002, 0.0019261, 0.0006863,
0.002, 0.0017378, 0.0013819,
0.003, 0.0022641, 0.0005398,
0.002, 0.002952, 0.0012731,
0.004, 0.0018075, 0.0005433,
0.002, 0.0023039, 0.000881,
0.003, 0.0016895, 0.0011346,
0.002, 0.0024816, 0.0009586,
