0.01, 0.0064328, 0.0032006,
0.01, 0.0067927, 0.0033568,
0.011, 0.0066204, 0.0028683,
0.009, 0.0075514, 0.0027744,
0.01, 0.0095346, 0.0050147,
0.015, 0.0085188, 0.0041718,
0.013, 0.0074964, 0.0043325,
0.013, 0.0074532, 0.0034958,
0.012, 0.0078646, 0.003937,
0.012, 0.0069354, 0.0027392,
0.011, 0.0063387, 0.0036538,
0.01, 0.0063995, 0.0028327,
0.009, 0.0066901, 0.0030721,
0.01, 0.0065844, 0.0030629,
0.01, 0.0080049, 0.0063289,
0.015, 0.0065688, 0.0030362,
0.01, 0.0063561, 0.0034192,
0.01, 0.0065814, 0.0023391,
0.009, 0.0063873, 0.0026723,
0.009, 0.0095437, 0.0042862,
0.015, 0.0076949, 0.0042835,
0.012, 0.0061022, 0.0026742,
0.008, 0.0062298, 0.0025338,
0.008, 0.006846, 0.0022193,
0.009, 0.0062275, 0.0025435,
0.008, 0.0068384, 0.0030142,
0.009, 0.0062424, 0.0042703,
0.01, 0.0064169, 0.0033037,
0.009, 0.0064988, 0.0027089,
0.009, 0.0062911, 0.0026432,
0.008, 0.0066956, 0.003196,
0.009, 0.0060961, 0.0027242,
0.008, 0.006428, 0.0029401,
0.009, 0.0061892, 0.0025714,
0.008, 0.0063577, 0.0042986,
0.01, 0.0077621, 0.0034884,
0.011, 0.0069975, 0.0032257,
0.01, 0.0071261, 0.0032182,
0.01, 0.0068124, 0.0032746,
0.01, 0.0065221, 0.0030202,
0.009, 0.0062703, 0.0027105,
0.008, 0.0070953, 0.0033159,
0.01, 0.0069346, 0.0033705,
0.01, 0.007386, 0.0051702,
0.012, 0.0063292, 0.0029581,
0.009, 0.0070374, 0.0035904,
0.01, 0.0075455, 0.002768,
0.01, 0.0077633, 0.0034376,
0.011, 0.006165, 0.0026367,
0.008, 0.0060064, 0.0025421,
0.008, 0.0066168, 0.0031612,
0.009, 0.0073616, 0.0053404,
0.012, 0.0062846, 0.0031323,
0.009, 0.0069475, 0.0030357,
0.01, 0.0063731, 0.0038265,
0.01, 0.0065657, 0.0034183,
0.01, 0.0063624, 0.0029388,
0.009, 0.0072997, 0.0032282,
0.01, 0.0070053, 0.0033807,
0.01, 0.0061715, 0.0029422,
0.009, 0.0063953, 0.002926,
0.009, 0.0070746, 0.0029341,
0.01, 0.0063786, 0.0028466,
0.009, 0.0075197, 0.0039723,
0.011, 0.0068132, 0.0026285,
0.009, 0.0068373, 0.002953,
0.009, 0.0069474, 0.0037042,
0.01, 0.0064385, 0.0029009,
0.009, 0.006808, 0.0030999,
0.009, 0.0067429, 0.002962,
0.009, 0.0065293, 0.0026896,
0.009, 0.0084568, 0.0042926,
0.012, 0.0081603, 0.0028013,
0.011, 0.0071695, 0.0066492,
0.013, 0.0066574, 0.0027179,
0.009, 0.0066445, 0.0032292,
0.009, 0.0063329, 0.0028651,
0.009, 0.0077704, 0.0033104,
0.011, 0.0069346, 0.0029009,
0.009, 0.0066323, 0.003102,
0.009, 0.0067287, 0.0028385,
0.009, 0.007742, 0.0027637,
0.01, 0.0073131, 0.0033009,
0.01, 0.0079502, 0.0036593,
0.011, 0.0064343, 0.0031783,
0.009, 0.0067634, 0.0034999,
0.01, 0.0065444, 0.0027218,
0.009, 0.0067687, 0.0027711,
0.009, 0.007309, 0.0028356,
0.01, 0.0075039, 0.0041922,
0.012, 0.0068207, 0.0029897,
0.009, 0.007447, 0.0034666,
0.01, 0.0065437, 0.0027554,
0.009, 0.0067761, 0.0032607,
0.01, 0.0070776, 0.0030582,
0.01, 0.0064375, 0.0028062,
0.009, 0.006812, 0.0030627,
0.009, 0.0064916, 0.0027677,
0.009, 0.0072112, 0.0029412,
0.01, 0.0083386, 0.0036871,
