0.009, 0.0062649, 0.0034323,
0.009, 0.0059616, 0.0029037,
0.008, 0.0063384, 0.0075524,
0.014, 0.0072822, 0.0044706,
0.011, 0.0064272, 0.0033649,
0.009, 0.0062127, 0.0032397,
0.009, 0.0084031, 0.0103479,
0.018, 0.0084464, 0.0077507,
0.016, 0.0070537, 0.0052651,
0.012, 0.0063133, 0.0038307,
0.01, 0.0068921, 0.0034928,
0.01, 0.0060247, 0.0033053,
0.01, 0.0084215, 0.0057105,
0.014, 0.0064927, 0.0047638,
0.011, 0.0063156, 0.0032723,
0.009, 0.0063599, 0.0028455,
0.009, 0.0064414, 0.0034847,
0.009, 0.0060279, 0.0030402,
0.009, 0.0062129, 0.0031122,
0.009, 0.0065082, 0.0059872,
0.012, 0.0063256, 0.0031757,
0.009, 0.0063706, 0.0032754,
0.009, 0.0070985, 0.0062915,
0.013, 0.0061556, 0.0031989,
0.009, 0.0061604, 0.0030775,
0.009, 0.0064581, 0.003865,
0.01, 0.0063589, 0.0031755,
0.009, 0.0059421, 0.0031741,
0.009, 0.0067398, 0.0031858,
0.009, 0.0060074, 0.0027162,
0.008, 0.0063681, 0.0073947,
0.013, 0.0063971, 0.0035367,
0.009, 0.0059483, 0.0031041,
0.009, 0.0063459, 0.0037355,
0.01, 0.0075821, 0.0030785,
0.01, 0.0070568, 0.0054791,
0.012, 0.0063579, 0.0056037,
0.012, 0.006283, 0.0043163,
0.01, 0.0065143, 0.0030182,
0.009, 0.0066695, 0.0055354,
0.012, 0.0074195, 0.0049198,
0.012, 0.0060935, 0.0035377,
0.009, 0.0063797, 0.0067408,
0.013, 0.0060244, 0.0031888,
0.009, 0.0062917, 0.0050226,
0.011, 0.0093545, 0.0055891,
0.014, 0.0065432, 0.0050943,
0.011, 0.0070391, 0.0035587,
0.01, 0.0076528, 0.0066972,
0.014, 0.006323, 0.0031084,
0.009, 0.0063389, 0.0032702,
0.009, 0.0063077, 0.0042384,
0.01, 0.006122, 0.003606,
0.009, 0.0074886, 0.0032272,
0.01, 0.0064344, 0.0030543,
0.009, 0.0087955, 0.0052191,
0.014, 0.0065756, 0.0043551,
0.01, 0.0058811, 0.0031906,
0.009, 0.0062854, 0.0042736,
0.01, 0.0063611, 0.0029857,
0.009, 0.0062864, 0.0029826,
0.009, 0.0063, 0.003327,
0.009, 0.0060746, 0.0031085,
0.009, 0.0076893, 0.0081425,
0.015, 0.0088595, 0.0050407,
0.013, 0.0061252, 0.0031108,
0.009, 0.0065739, 0.0046917,
0.011, 0.0063091, 0.0032991,
0.009, 0.0075494, 0.0063223,
0.013, 0.0063271, 0.0038626,
0.01, 0.0061655, 0.0032755,
0.009, 0.006366, 0.0072876,
0.013, 0.0068583, 0.0047754,
0.011, 0.0063116, 0.0037667,
0.01, 0.0059148, 0.0031328,
0.009, 0.0072402, 0.0062377,
0.013, 0.0063621, 0.0041455,
0.01, 0.0060062, 0.0033164,
0.009, 0.006109, 0.0068927,
0.013, 0.0064185, 0.0030708,
0.009, 0.0060067, 0.003029,
0.009, 0.0062581, 0.0032235,
0.009, 0.0074139, 0.0035367,
0.01, 0.0060841, 0.0031032,
0.009, 0.0062704, 0.0032807,
0.009, 0.0073954, 0.003032,
0.01, 0.0060632, 0.0066862,
0.012, 0.0061382, 0.0069236,
0.013, 0.0079239, 0.0066078,
0.014, 0.0069801, 0.004359,
0.011, 0.0069263, 0.0034255,
0.01, 0.0074829, 0.0030044,
0.01, 0.0087773, 0.0048862,
0.013, 0.0067329, 0.0041018,
0.011, 0.0064228, 0.0038098,
0.01, 0.0066302, 0.0031042,
0.009, 0.0062442, 0.0034131,
0.009, 0.0072308, 0.0025279,
0.009, 0.0061306, 0.0033049,
0.009, 0.0072799, 0.003935,
